CruiseDate,Depth,Lat,Lon,Species,NumberOfIndividuals,TotalWeight,Commercial,Season
5/10/2015,15,31.80096667,34.61918333,Pagellus acarne,8,52,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Upeneus pori,5,52.4,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Lithognathus mormyrus,2,40.1,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Pagrus caeruleostictus,4,57,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Microchirus ocellatus,1,13.6,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Xyrichthys novacula,3,79.3,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Siganus rivulatus,3,34.2,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Leiognathus klunzingeri,493,2910,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Alepes djedaba,2,17.5,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Bothus podas,10,245,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Pagrus caeruleostictus,4,40.9,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Sardinella aurita,40,1310,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Cynoglossus sinusarabici,1,13.5,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Citharus linguatula,1,47,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Apogon pharaonis,2,26.1,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Decapterus russelli,29,800,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Lagocephalus suezensis,11,305.6,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Plotosus lineatus,11,34.2,NonCommercial,spring
5/10/2015,15,31.80096667,34.61918333,Saurida undosquamis,4,63.4,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Pagellus acarne,1,10.3,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Trachurus mediterraneus,21,68.4,Commercial,spring
5/10/2015,15,31.80096667,34.61918333,Trachurus trachurus,12,49.6,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Balistes capriscus,3,4460,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Rhinobatos rhinobatos,4,7070,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Raja miraletus,7,1990,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Plotosus lineatus,9,155.7,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,6,172.1,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Bothus podas,4,143.9,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Lagocephalus sceleratus,1,221.7,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Lagocephalus suezensis,3,161.2,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Upeneus pori,2,28.6,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Plotosus lineatus,4,75.8,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Apogon fasciatus,4,440,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,9,40,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Spicara maena,63,1770,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Serranus hepatus,5,65.8,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Sardinella aurita,1,71.7,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Trachurus mediterraneus,2,122.4,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Boops boops,80,1980,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Nemipterus randalli,53,4160,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Spicara maena,1,35.6,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Saurida undosquamis,70,5940,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Synodus saurus,1,77.5,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,1,3.8,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Upeneus moluccensis,1,28,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Diplodus annularis,1,76,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Saurida undosquamis,73,4740,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,12,1289.2,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,2,236.3,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Sphyraena sphyraena,1,142,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,47,470.4,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Bothus podas,1,62.3,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Boops boops,1,18.9,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,200,860,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Spicara maena,1,19.2,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Trachurus mediterraneus,1,5.1,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,NA,7360,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,NA,5940,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Bothus podas,3,59.5,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Cynoglossus sinusarabici,1,14.6,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Citharus linguatula,1,33.5,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,NA,3190,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,80,909.8,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Plotosus lineatus,1,11.5,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Trachurus trachurus,5,26.6,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Leiognathus klunzingeri,1,4.8,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Sardina pilchardus,1,6.5,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,5,458.5,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Upeneus moluccensis,3,82.3,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Trachurus trachurus,1,118.9,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Spicara maena,47,1190,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Nemipterus randalli,62,4370,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Boops boops,35,830,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Saurida undosquamis,2,129.9,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Spicara maena,3,75,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Boops boops,5,103.8,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Apogon fasciatus,1,11.6,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Serranus hepatus,1,11.4,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,67,732.8,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Engraulis encrasicolus,NA,4510,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Trachurus mediterraneus,1,5.8,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Trachurus trachurus,1,5.6,Commercial,spring
5/10/2015,40,31.72261667,34.47673333,Apogon fasciatus,1,3.6,NonCommercial,spring
5/10/2015,40,31.72261667,34.47673333,Scomber japonicus,1,2,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Upeneus moluccensis,30,516.8,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Saurida undosquamis,3,422.3,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Saurida undosquamis,2,74.1,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Pagellus erythrinus,25,1250.3,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Nemipterus randalli,27,423.2,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Saurida undosquamis,3,376.9,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Zeus faber,8,111,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Serranus hepatus,5,36.3,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Citharus linguatula,5,120,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Lepidotrigla cavillone,5,68.9,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Dentex maroccanus,1,56.3,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Uranoscopus scaber,1,66.2,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Spicara maena,6,192.6,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Boops boops,1,19.9,Commercial,spring
5/12/2015,70,31.82441667,34.47991667,Apogon fasciatus,3,22.1,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Dalophis imberbis,3,23.1,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Macrorhamphosus scolopax,81,213.9,NonCommercial,spring
5/12/2015,70,31.82441667,34.47991667,Raja clavata,2,3140,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Raja clavata,21,28900,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Raja clavata,7,10540,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Raja clavata,8,9470,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Upeneus moluccensis,29,640.3,Commercial,spring
5/12/2015,100,31.72525,34.3622,Nemipterus randalli,4,470.8,Commercial,spring
5/12/2015,100,31.72525,34.3622,Saurida undosquamis,3,197.8,Commercial,spring
5/12/2015,100,31.72525,34.3622,Boops boops,46,913,Commercial,spring
5/12/2015,100,31.72525,34.3622,Spicara maena,4,103.5,Commercial,spring
5/12/2015,100,31.72525,34.3622,Mullus barbatus,16,907,Commercial,spring
5/12/2015,100,31.72525,34.3622,Spicara smaris,2,18.6,Commercial,spring
5/12/2015,100,31.72525,34.3622,Pagellus erythrinus,19,1019.1,Commercial,spring
5/12/2015,100,31.72525,34.3622,Uranoscopus scaber,2,65.3,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Macrorhamphosus scolopax,8,26.5,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Trachurus trachurus,8,44.7,Commercial,spring
5/12/2015,100,31.72525,34.3622,Pagellus acarne,1,21.2,Commercial,spring
5/12/2015,100,31.72525,34.3622,Merluccius merluccius,2,125.3,Commercial,spring
5/12/2015,100,31.72525,34.3622,Dentex maroccanus,33,1195.3,Commercial,spring
5/12/2015,100,31.72525,34.3622,Serranus cabrilla,1,22.1,NonCommercial,spring
5/12/2015,100,31.72525,34.3622,Champsodon nudivittis,1,14.6,NonCommercial,spring
